日期,煤源_保證_A,煤源_保證_B,煤源_保證_C,煤源_保證_D,用煤量_保證_A,用煤量_保證_B,用煤量_保證_C,用煤量_保證_D,熱值_kcalkg_保證_A,熱值_kcalkg_保證_B,熱值_kcalkg_保證_C,熱值_kcalkg_保證_D,揮發份_pct_保證_A,揮發份_pct_保證_B,揮發份_pct_保證_C,揮發份_pct_保證_D,總水份_pct_保證_A,總水份_pct_保證_B,總水份_pct_保證_C,總水份_pct_保證_D,灰份_pct_保證_A,灰份_pct_保證_B,灰份_pct_保證_C,灰份_pct_保證_D,用煤量合計_保證,發電量_保證_MWh,平均熱值_保證_kcalkg,保證時段發電量_avg_MW,保證時段發電量_max_MW,保證時段發電量_min_MW,燃燒器角度_度,主蒸汽溫度_C,再熱蒸汽溫度_C,溫度Tag_C,原煤耗_g,未燃碳_飛灰保證_pct,熱耗率,SCR入口NOx,SCR入口CO,冷凝器真空度,冷凝器出口水溫_C,燃燒風門開度_A_pct,燃燒風門開度_B_pct,燃燒風門開度_C_pct,燃燒風門開度_D_pct,火上風門開度_FCP,火上風門開度_FCS,火上風門開度_FCT,火上風門開度_FCF
2026-06-15,澳洲,澳洲,印尼,印尼,839,775.6300000000047,905.4375,887.9375,6434,6434,6115,6115,30.49,30.49,38.18,38.18,10.2,10.2,16,16,11.88,11.88,4.25,4.25,3408.0050000000047,9673,6266.134452560957,644.1741815357257,659.9054565429688,616.9729614257812,-30,518.363585816783,515.5458135580468,369.27597658279996,351.9768127333467,7.904382668175887,9107.075473719797,102.48589983853427,1895.3208800186867,7.859375,40.400634765625,60,60,60,60,1.5,1.2000000476837158,1,1.5
2026-06-16,澳洲,澳洲,印尼,印尼,889.25,797.5050000000047,860.75,878.3125,6434,6434,6115,6115,30.49,30.49,38.18,38.18,10.2,10.2,16,16,11.88,11.88,4.25,4.25,3425.8175000000047,9727,6272.06465537058,649.7778007331711,659.28125,643.443359375,-30,518.3999875696694,515.3405694985938,370.53446858949513,353.2934952978059,8.06883893702203,9165.294179877232,106.19030680518986,1559.572602705522,7.859997272491455,40.4375,60,60,60,60,1.2000000476837158,1.2000000476837158,1,1.2000000476837158
2026-06-17,澳洲,澳洲,印尼,印尼,873.125,800.875,864.0625,871.625,6434,6434,6115,6115,30.49,30.49,38.18,38.18,10.2,10.2,16,16,11.88,11.88,4.25,4.25,3409.6875,9729,6271.614352488315,646.7325483941667,660.7421875,639.2898559570312,-30,522.0338765417129,518.7766304503926,371.60810402068756,348.9556220718376,5.053335089670748,9049.147944429984,97.52468577721166,2290.028474507469,7.859194278717041,40.36215591430664,60,60,60,60,1,1,1,1
2026-06-18,澳洲,澳洲,印尼,印尼,861.3125,792,865.75,878.9375,6434,6434,6115,6115,30.49,30.49,38.18,38.18,10.2,10.2,16,16,11.88,11.88,4.25,4.25,3398,9718,6270.210914508534,648.950516488546,660.7282104492188,641.6195678710938,-30,518.1669897853403,514.387399034427,372.16493428097067,349.5300874559457,5.813487792073266,9105.79958507375,97.53069058437305,2195.9195623799596,8.011396408081055,40.71875,60,60,60,60,1.2999999523162842,1.2999999523162842,1,1.2999999523162842
2026-06-19,澳洲,澳洲,印尼,印尼,830.75,824.9349999999395,856,886.75,6434,6434,5862,5862,30.49,30.49,38.6,38.6,10.2,10.2,15.8,15.8,11.88,11.88,8.16,8.16,3398.4349999999395,9220,6140.672924449043,629.6091328496518,659.2882690429688,462.2901306152344,-29.37741332255023,515.2767973770852,512.0375407187225,368.66817188474397,370.04306323117345,4.977155555871008,9401.640969845572,104.10572836087178,836.1776678842346,8.046875,40.66197204589844,60,60,60,60,1.5,1.5,1,1.5
2026-06-22,澳洲,澳洲,印尼,印尼,947.0625,837.9375,859.3125,864.25,6434,6434,5862,5862,30.49,30.49,38.6,38.6,10.2,10.2,15.8,15.8,11.88,11.88,8.16,8.16,3508.5625,9570,6153.008069544151,640.2904841040101,660.2166137695312,614.65625,-29.996676654350466,516.3486599467547,513.3329345234824,372.86776885648,361.2448078064218,7.333174696624111,9257.647103448275,100.10625137193769,2511.7295894073013,7.3359375,39.32546615600586,60,60,60,60,1.2999999523162842,1.2999999523162842,1,1.2999999523162842
2026-06-23,澳洲,澳洲,印尼,印尼,915.1875,840.4400000000605,874.4375,877.375,6434,6434,5862,5862,30.49,30.49,38.6,38.6,10.2,10.2,15.8,15.8,11.88,11.88,8.16,8.16,3507.4400000000605,9590,6148.311078735493,636.5723782512538,666.2715454101562,599.4595336914062,-29.184073467212347,515.3438190874663,512.3109055150805,371.69215237433525,366.16680929498125,4.1535895837612316,9371.854145358544,95.7795736139471,2403.479914375525,7.734375,40.23149871826172,60,60,60,60,1.2999999523162842,1.2999999523162842,1,1.2999999523162842
2026-06-24,澳洲,澳洲,印尼,印尼,963.25,880.5599999999395,858.25,890.9375,6434,6434,5862,5862,30.49,30.49,38.6,38.6,10.2,10.2,15.8,15.8,11.88,11.88,8.16,8.16,3592.9974999999395,9618,6155.531882502001,642.1567411691027,660.4261474609375,618.9090576171875,-30,515.5377172905696,512.2547832596332,373.3950385793614,368.4439779585371,4.015101598254239,9452.786204235004,93.51853496272389,2547.30317214323,7.636509418487549,39.84375,60,60,60,60,1.2999999523162842,1.2999999523162842,1,1.2999999523162842
2026-06-25,俄羅斯,俄羅斯,印尼,印尼,1016.25,868.2475000000559,847.1875,908.5625,6397,6397,5862,5862,30.55,30.55,38.6,38.6,7.2,7.2,15.8,15.8,12.09,12.09,8.16,8.16,3640.247500000056,9507,6138.96088315424,631.4881767409537,659.6779174804688,609.994140625,-16.829709454280575,497.6459020711895,493.4225159081657,370.7441410986653,381.4603698811133,4.315302361230038,9729.538925256373,91.99223033287572,2470.1334953561854,8.04720401763916,40.96875,60,60,60,60,1.2000000476837158,1.2000000476837158,1,1.2000000476837158
2026-06-26,俄羅斯,澳洲,俄羅斯,印尼,991.9375,808.4399999999441,858.6875,851.625,6397,6283,6397,5862,30.55,26.33,30.55,38.6,7.2,9.6,7.2,15.8,12.09,13.35,12.09,8.16,3510.689999999944,9472,6240.967557659605,632.5409532629925,651.5924072265625,614.6574096679688,-9.427600319792585,497.4729819963882,494.5318551222077,368.530494267026,367.9437143236389,4.246024641913369,9603.479111322084,91.37686545462937,2605.213930658649,7.921875,40.387813568115234,60,60,60,60,1.5,1.5,1,1.5
2026-06-27,俄羅斯,澳洲,俄羅斯,印尼,974,798.2475000000559,880.5,890.5,6397,6283,6397,5862,30.55,26.33,30.55,38.6,7.2,9.6,7.2,15.8,12.09,13.35,12.09,8.16,3543.247500000056,9479,6236.859418513666,631.6037180088365,643.4400634765625,617.8469848632812,-14.140591967132298,500.6423867980551,498.34507084136726,366.870413837306,370.47631683694146,3.8458030337931923,9758.321662420156,91.34329448623826,3387.240224495695,8.323990821838379,41.24435806274414,60,60,60,60,1.5,1.5,1,1.5
2026-06-29,俄羅斯,澳洲,俄羅斯,印尼,927.875,870.2524999999441,850.625,797.1875,6397,6283,6397,5862,30.55,26.33,30.55,38.6,7.2,9.6,7.2,15.8,12.09,13.35,12.09,8.16,3445.939999999944,9563,6244.442469253672,640.8232896419437,650.3406372070312,631.419189453125,-10.586980713973288,506.6757168653535,504.45439467954515,370.5797968354828,361.6477802959568,4.422098352525886,9428.5336672896,99.04226699795268,1908.5546214236917,8.66015625,42.10650634765625,60,60,60,60,1.399999976158142,1.399999976158142,1,1.399999976158142
2026-06-30,澳洲,澳洲,俄羅斯,印尼,864.625,781.1925000000047,886.875,791.875,6283,6283,6398,5862,26.33,26.33,30.55,38.6,9.6,9.6,7.2,15.8,13.35,13.35,12.09,8.16,3324.5675000000047,9582,6213.400345308074,640.0042993882123,651.611328125,632.4754028320312,-21.657949221372075,516.4025318289544,513.6493698861593,372.17279543316283,344.4921430959548,0,8953.889965587437,109.43659166221872,1029.3074563443,8.171247482299805,41.13775634765625,60,60,60,60,1.5,1.5,1,1.5
2026-07-01,澳洲,澳洲,俄羅斯,印尼,923.375,785.5625,857.8125,767.625,6283,6283,6397,5862,26.33,26.33,30.55,38.6,9.6,9.6,7.2,15.8,13.35,13.35,12.09,8.16,3334.375,9641,6215.407272727272,642.783831428079,652.0370483398438,631.67041015625,-30,514.5806437151924,511.2996980113095,372.67768748213604,344.40985160488987,4.521650673137895,8937.008990717135,98.21888854709803,1448.1789158992387,8.046043395996094,40.731605529785156,60,60,60,60,1.5,1.5,1.5,1.5
2026-07-02,南非,南非,俄羅斯,印尼,924.4375,816.5625,826.4375,781.875,6216,6216,6397,5862,26.86,26.86,30.55,38.6,8,8,7.2,15.8,13.43,13.43,12.09,8.16,3349.3125,9655,6178.022485957939,642.9662033822531,659.6768188476562,625.380859375,-30,515.969762527229,512.6049994830282,372.20020461663967,348.7378783907745,4.205805516171589,9014.004668817981,97.84242793250243,1346.9694078195914,8.109025001525879,40.875,60,60,60,60,1.5,1.5,1.5,1.5
2026-07-03,南非,南非,俄羅斯,印尼,898.5,808.1875,807.4375,780,6216,6216,6397,5862,26.86,26.86,30.55,38.6,8,8,7.2,15.8,13.43,13.43,12.09,8.16,3294.125,9644,6176.543752134482,640.7560484903242,656.272216796875,627.266845703125,-30,515.195247472522,511.8669153454563,371.5690999845179,343.73555247341653,4.937674251740098,8909.965062545405,100.17440626732261,1449.8286432913296,7.984375,40.6875,60,60,60,60,1.5,1.5,1.5,1.5
2026-07-04,南非,南非,俄羅斯,印尼,746.9375,816.5625,834.5625,819.1875,6216,6216,6397,5862,26.86,26.86,30.55,38.6,8,8,7.2,15.8,13.43,13.43,12.09,8.16,3217.25,9198,6172.815117724765,609.3143599332141,668.8414916992188,505.6640625,-25.14797465288454,514.622706343488,511.2559478827432,365.96567327325994,347.9327349668965,5.244195381645087,9015.185655689033,108.33336761203944,2166.7857189728256,7.859663009643555,40.4375,60,60,60,60,1.5,1.5,1.5,1.5
2026-07-06,南非,南非,俄羅斯,印尼,905.0625,801.3125,803.9375,837.5,6216,6216,6397,5862,26.86,26.86,30.55,38.6,8,8,7.2,15.8,13.43,13.43,12.09,8.16,3347.8125,9592,6170.907178194717,639.087184193799,649.810546875,621.9490966796875,-7.855296232219281,510.0999729469452,506.75385012066283,369.8551534580814,351.05344975854996,4.8689771882723,9090.941875934379,105.29160936444403,2083.925654375368,8.296875,41.474632263183594,60,60,60,60,1.5,1.5,1.5,1.5
2026-07-07,南非,南非,俄羅斯,印尼,909.0625,800.6875,837.25,836.4375,6216,6216,6397,5862,26.86,26.86,30.55,38.6,8,8,7.2,15.8,13.43,13.43,12.09,8.16,3383.4375,9698,6173.2752193590095,646.8616759941706,659.9157104492188,633.5552368164062,-11.472012482831325,514.6193702850004,511.3121000911603,371.99450649760513,350.5065359477124,4.501556854182268,9080.113074052286,111.62640182934949,1840.8122956134264,8.108875274658203,40.6875,60,60,60,60,1.5,1.5,1.5,1.5
2026-07-08,南非,南非,俄羅斯,印尼,933.3125,834.875,790.8125,833.0625,6216,6216,6397,5862,26.86,26.86,30.55,38.6,8,8,7.2,15.8,13.43,13.43,12.09,8.16,3392.0625,9684,6171.258176257071,640.6911204306366,661.4800415039062,583.720458984375,-13.681691681466452,513.8865700529315,510.5579708463072,369.9163336716799,350.53531792662227,4.328970801318664,9082.246056665363,117.12515014919404,2282.6509112169897,8.437262535095215,41.5,60,60,60,60,1.5,1.5,1.5,1.5
2026-07-09,南非,南非,俄羅斯,印尼,936.625,820.4375,751.25,819.25,6216,6216,6397,5862,26.86,26.86,30.55,38.6,8,8,7.2,15.8,13.43,13.43,12.09,8.16,3327.5625,9418,6169.708382637441,629.2802106071921,662.0357055664062,583.9489135742188,-17.77849252789618,512.2448012189167,508.9819559913517,368.618896484375,355.25701713447563,4.681391313676043,9245.45881292086,113.51166522582196,2270.309379966719,7.948639869689941,40.65625,60,60,60,60,1.5,1.5,1.5,1.5
2026-07-10,南非,南非,俄羅斯,俄羅斯,927.3125,810.625,844.0625,830.4375,6216,6216,6397,6397,26.86,26.86,30.55,30.55,8,8,7.2,7.2,13.43,13.43,12.09,12.09,3412.4375,9735,6304.817597391893,648.6344676298254,661.4940185546875,633.8030395507812,-19.6979322031702,511.2083316980603,507.94315011644045,370.7972053477082,348.5740471629566,,9193.509363101923,110.0286482495902,2386.2888282048466,8.437919616699219,41.75,60,60,60,60,1.5,1.5,1.5,1.5
2026-07-11,南非,南非,俄羅斯,俄羅斯,873.25,783.5,815.5625,858.4375,6216,6216,6397,6397,26.86,26.86,30.55,30.55,8,8,7.2,7.2,13.43,13.43,12.09,12.09,3330.75,9579,6306.968700743076,645.9326982815247,657.15625,550.673828125,-26.90987641848376,511.83439047532175,508.55648857844113,369.9660165114308,346.3990411339633,,9017.41061172874,100.18819829259903,2532.045167994869,8.6599760055542,42.04399108886719,60,60,60,60,1.5,1.5,1.5,1.5
2026-07-13,南非,南非,印尼,印尼,933.125,835.5625,835.5,820,6216,6216,5862,5862,26.86,26.86,38.6,38.6,8,8,15.8,15.8,13.43,13.43,8.16,8.16,3424.1875,9412,6044.850785770347,629.3826565559563,661.7823486328125,602.0974731445312,-20.70325183815544,519.0100902887247,515.6123423100576,374.1000796231356,361.8506819093462,4.709243693075754,9154.081482350583,115.10279830120619,1099.7185375695747,8.597286224365234,42.08088302612305,60,60,60,60,1.5,1.5,1.5,1.5
2026-07-14,南非,南非,印尼,印尼,911.3125,812.4375,856.75,825.75,6216,6216,5862,5862,26.86,26.86,38.6,38.6,8,8,15.8,15.8,13.43,13.43,8.16,8.16,3406.25,9484,6041.143486238532,630.2121467297644,649.797607421875,592.3646240234375,-17.672862154681507,515.4808177398208,512.0896329012784,374.0655256047217,362.3756631299735,5.683149097300239,9121.309327387267,107.99508988407922,1262.025723324118,8.296875,41.36201858520508,60,60,60,60,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
2026-07-15,澳洲,澳洲,印尼,印尼,849.9375,799.5625,890.4375,875.625,6174,6174,5862,5862,26.53,26.53,38.6,38.6,11.1,11.1,15.8,15.8,13.13,13.13,8.16,8.16,3415.5625,9543,6012.676206334974,635.3630245433134,646.8045043945312,620.9046630859375,-30,518.067711536213,514.6865808525001,373.8939036773208,356.6698593037849,7.814490470100373,8950.12437443028,103.98819779186714,1099.9475534189567,8.41015625,41.71307373046875,60,60,60,60,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158
2026-07-16,澳洲,澳洲,印尼,印尼,823.375,804.4375,926.625,890.625,6174,6174,5862,5862,26.53,26.53,38.6,38.6,11.1,11.1,15.8,15.8,13.13,13.13,8.16,8.16,3445.0625,9574,6009.421853739954,638.8454042712746,653.421875,616.9715576171875,-25.765874764871704,516.6024234205022,513.16863973072,372.99504278821587,359.4563426688633,9.941954305109547,9006.162945700165,102.84236556939169,1764.6347081677084,8.07470703125,40.78673553466797,60,60,60,60,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
2026-07-17,澳洲,澳洲,印尼,印尼,781.875,714.5625,962.3125,891.5,6174,6174,6169,6169,26.53,26.53,38.08,38.08,11.1,11.1,16.14,16.14,13.13,13.13,4.84,4.84,3350.25,9653,6171.233322140139,644.3115982094689,656.28857421875,631.4566650390625,-26.669034194523373,519.4600298896332,516.0035810111103,374.25363693744805,344.2688586743365,11.57722829263464,8762.077457314681,102.70545796227296,1768.8339391061313,8.53515625,41.70018005371094,60,60,60,60,1.2000000476837158,1.2000000476837158,1.2000000476837158,1.2000000476837158
2026-07-18,澳洲,澳洲,印尼,印尼,798.375,723.1875,907.5625,879.3125,6174,6174,6169,6169,26.53,26.53,38.08,38.08,11.1,11.1,16.14,16.14,13.13,13.13,4.84,4.84,3308.4375,9650,6171.299518277132,643.0374005017683,658.7474365234375,627.2734375,-25.00078010559082,521.9842862215909,518.5392361998294,374.2833295259666,342.5530347672363,15.438052068704664,8759.956225561447,105.37401581656378,3920.592625112597,8.72265625,42.257198333740234,60,60,60,60,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
2026-07-20,澳洲,澳洲,印尼,印尼,715.75,695.5625,963.8125,1011.875,6174,6174,6169,6169,26.53,26.53,38.08,38.08,11.1,11.1,16.14,16.14,13.13,13.13,4.84,4.84,3387,9639,6171.083425597874,642.8428315067536,659.6679077148438,632.205810546875,-30,517.8024006778015,514.2702683070282,376.2879872121198,352.05601907032184,8.537583804784422,9090.05578436631,110.36577119848417,2270.605231240689,9.0353422164917,42.793922424316406,60,60,60,60,1.100000023841858,1.100000023841858,1.100000023841858,1.100000023841858
2026-07-21,澳洲,澳洲,印尼,印尼,714.4375,694.875,997.6875,981.125,6174,6174,6169,6169,26.53,26.53,38.08,38.08,11.1,11.1,16.14,16.14,13.13,13.13,4.84,4.84,3388.125,9679,6171.079782327984,646.3621623241688,657.6968994140625,629.298828125,-30,516.8914101678886,513.3315243943039,379.1950787461782,344.26825239511066,4.507911562563601,8888.992091212422,129.1049417889039,1060.5746644859569,8.972397804260254,42.8125,60,60,50,50,1,1,1,1
2026-07-22,澳洲,澳洲,印尼,印尼,718.125,694.3125,987.4375,946.25,6174,6174,6169,6169,26.53,26.53,38.08,38.08,11.1,11.1,16.14,16.14,13.13,13.13,4.84,4.84,3346.125,9727,6171.11055698756,649.942898177125,661.2584228515625,638.76171875,-30,520.8013616253162,513.3315243943039,380.8133387258999,342.5085503814786,3.9446781740819405,8843.588333497764,134.47529356759827,969.2001227063773,9.03515625,42.956031799316406,60,60,70,70,1,1,1,1
2026-07-23,澳洲,澳洲,印尼,印尼,749,749.8125,953.5625,951,6174,6174,6169,6169,26.53,26.53,38.08,38.08,11.1,11.1,16.14,16.14,13.13,13.13,4.84,4.84,3403.375,9735,6171.201950269952,649.603496112482,660.7207641601562,638.76171875,-30,520.0428386273775,513.3315243943039,378.7581113489663,347.4501471068977,5.514362837594283,8971.425944949331,112.78987082673811,1907.2244945449997,9.22265625,43.2315673828125,60,60,70,70,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929
2026-07-24,印尼+澳洲,印尼+澳洲,印尼+澳洲,印尼+澳洲,874.75,877.625,858.5,898.4375,6171.5,6171.5,6171.5,6171.5,32.31,32.31,32.31,32.31,13.62,13.62,13.62,13.62,8.99,8.99,8.99,8.99,3509.3125,9725,6171.5,649.996609114625,658.25537109375,642.4584350585938,-30,520.5439530941441,513.3315243943039,378.2583023037456,360.8290129938312,8.107381813866912,9317.16656544494,115.90096938477916,1863.9435362213203,8.972381591796875,42.84375,60,60,70,70,1.2999999523162842,1.2999999523162842,1.2999999523162842,1.2999999523162842
2026-07-25,印尼+澳洲,印尼+澳洲,印尼+澳洲,印尼+澳洲,864.625,881.625,883.8125,874.375,6171.5,6171.5,6171.5,6171.5,32.31,32.31,32.31,32.31,13.62,13.62,13.62,13.62,8.99,8.99,8.99,8.99,3504.4375,9761,6171.5,649.8675424717271,658.938720703125,626.4899291992188,-30,521.1958632035689,513.3315243943039,379.583095711245,360.16339869281046,5.947471241180439,9299.979368496734,115.04664879944795,2209.421980136778,9.061956405639648,43.0625,60,60,70,70,0.6000000238418579,0.6000000238418579,0.6000000238418579,0.6000000238418579
2026-07-27,印尼+澳洲,印尼+澳洲,印尼+澳洲,印尼+澳洲,874.75,891.125,912.5,893.5625,6171.5,6171.5,6171.5,6171.5,32.31,32.31,32.31,32.31,13.62,13.62,13.62,13.62,8.99,8.99,8.99,8.99,3571.9375,9737,6171.5,649.5277537470279,661.4968872070312,641.4207153320312,-24.442573739789808,525.2005212618876,513.3315243943039,377.25934886720916,367.9328621908127,7.417913274863011,9505.747814187607,96.44524486736289,2919.853447146532,8.938887596130371,42.643348693847656,60,60,70,70,1.399999976158142,1.399999976158142,1.399999976158142,1.399999976158142
2026-07-28,印尼+澳洲,印尼+澳洲,印尼+澳洲,印尼+澳洲,874.125,895.875,903.875,916.4375,6192,6192,6192,6192,32.33,32.33,32.33,32.33,13.15,13.15,13.15,13.15,8.64,8.64,8.64,8.64,3590.3125,9741,6192,649.1899986950028,657.8843383789062,635.3822631835938,-29.998893084388616,523.4056452309213,513.3315243943039,377.29070476523526,370.2687296416938,4.172792781505113,9586.208743391857,91.0356933948999,1874.0683221584413,9.125,43.0625,60,60,70,70,1.5,1.5,1.5,1.399999976158142
2026-07-29,印尼+澳洲,印尼+澳洲,印尼+澳洲,印尼+澳洲,,,,,,,,,,,,,,,,,,,,,,, ,,,,,,,,,,,,,,,,,,,,,,
